,LesionWise_Dice_ET,LesionWise_Dice_TC,LesionWise_Dice_WT,LesionWise_Hausdorff95_ET,LesionWise_Hausdorff95_TC,LesionWise_Hausdorff95_WT,Num_TP_ET,Num_TP_TC,Num_TP_WT,Num_FP_ET,Num_FP_TC,Num_FP_WT,Num_FN_ET,Num_FN_TC,Num_FN_WT
BraTS-GLI-00829-000,0.845100711418962,0.9711391081919101,0.9840876310244667,3.0,1.4142135623730951,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-00833-000,0.8805407684604438,0.4367826705201245,0.9022122588637839,2.0,189.82842712474618,5.656854249492381,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
BraTS-GLI-00997-000,0.8300252034814557,0.9104726159153509,0.8911497355372483,1.2071067811865475,1.9840593925343335,12.206555615733702,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01006-000,0.8642028362698754,0.8878540939076446,0.905909488586654,1.7320508075688772,2.0,5.916079783099616,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01667-000,0.8912204064121065,0.9445553998867261,0.9064309095327263,1.4142135623730951,2.0,3.1622776601683795,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01668-000,0.8664973608206354,0.9330773763138388,0.9415337027967522,2.23606797749979,3.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01669-000,0.8926111098311177,0.9432970467581823,0.8758721967327365,2.0,1.7320508075688772,4.58257569495584,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01670-000,0.8002899836613684,0.8502577036955806,0.45186955979731463,3.7416573867739413,6.708203932499369,189.5495097567964,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
BraTS-GLI-01671-000,0.8448401693183477,0.8635841470419299,0.8214564979408852,4.0,2.23606797749979,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01672-000,0.8262757871878393,0.8796824609278094,0.8509569744296432,3.0,2.23606797749979,3.7416573867739413,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
