,LesionWise_Dice_ET,LesionWise_Dice_TC,LesionWise_Dice_WT,LesionWise_Hausdorff95_ET,LesionWise_Hausdorff95_TC,LesionWise_Hausdorff95_WT,Num_TP_ET,Num_TP_TC,Num_TP_WT,Num_FP_ET,Num_FP_TC,Num_FP_WT,Num_FN_ET,Num_FN_TC,Num_FN_WT
BraTS-GLI-01753-000,0.8918648717769873,0.9364012740051065,0.8128109040481123,2.23606797749979,4.0,4.372281323269014,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01754-000,0.17901111993645752,0.43932503844672854,0.8860248824702439,24.1039415863879,23.043437243605826,12.649110640673518,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01755-000,0.8085409252669039,0.5150175932441943,0.4450453899157826,3.7416573867739413,13.0,188.802775637732,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
BraTS-GLI-01756-000,0.9185289459792363,0.6877548228211794,0.4767512766160445,2.8284271247461903,13.0,188.4142135623731,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
BraTS-GLI-01757-000,0.9122635109670612,0.9250838118631128,0.9346109741791773,2.0,2.23606797749979,2.23606797749979,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01758-000,0.8573033006801023,0.8702845467683261,0.8824053125523714,2.8284271247461903,4.242640687119285,4.47213595499958,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01759-000,0.8714619579330044,0.7317082051375412,0.9480236014948477,3.0,11.445523142259598,2.23606797749979,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01760-000,0.9137884144683166,0.898836438174474,0.9224502405730273,1.0,5.830951894845301,2.23606797749979,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01761-000,0.928177892490197,0.842459516173734,0.90695056333159,2.0,6.164414002968976,3.3166247903554,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01762-000,0.8272696438665913,0.9181755219155041,0.926256041577546,2.449489742783178,2.8284271247461903,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01763-000,0.8577779345870232,0.6211099402880225,0.3011695231233672,2.0,50.53711507397311,251.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
BraTS-GLI-01764-000,0.7693936186299712,0.3676894007558035,0.4391928729606146,3.0,191.47213595499957,188.54778678238927,1.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0
BraTS-GLI-01765-000,0.4205037168534339,0.9432014662148143,0.8953644513371412,188.4142135623731,2.23606797749979,6.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01766-000,0.8927367325702393,0.9369727047146402,0.956611424006795,1.0,2.8284271247461903,1.7320508075688772,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01767-000,0.8575107531300512,0.9188730801846792,0.9359591539022611,1.0,2.8284271247461903,1.4142135623730951,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01768-000,0.9116926028565338,0.9672119095754457,0.967600789817656,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01769-000,0.8675354107648725,0.9648173711897922,0.9726175422462352,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01770-000,0.8896767383034239,0.9691997562233369,0.9376130327670421,2.0,1.0,1.7320508075688772,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01771-000,0.9307147231213367,0.8929508870687202,0.9068367550328882,1.0,5.385164807134504,3.1622776601683795,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01772-000,0.8494254707947654,0.7063829787234043,0.41713033782155806,1.7320508075688772,31.0322412983658,197.13656746635664,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
BraTS-GLI-01773-000,0.20728291316526612,0.5933409873708381,0.9556306706991639,251.12838826904485,9.433981132056603,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01774-000,1.0,0.8280936059567428,0.9582622428404236,0.0,4.123105625617661,1.4142135623730951,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01775-000,0.7444130154193106,0.5893261122799761,0.8701987126449677,2.0995864094170424,2.446772956454011,4.123105625617661,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01776-000,0.36039202835949835,0.7810282966859168,0.8943592934034651,11.357816691600547,8.306623862918075,6.4031242374328485,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01789-000,0.8879050028564434,0.9304087864302729,0.49499432520793457,2.0,2.0,187.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
BraTS-GLI-01790-000,0.8348389064962799,0.9187888595519973,0.24225821054629887,1.7320508075688772,2.23606797749979,280.75,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
mean,0.7301862811666979,0.850909501276863,0.8303835914108917,63.95615286815038,16.496615807489317,40.40084500699491,0.9817351598173516,1.0502283105022832,1.0273972602739727,0.7671232876712328,0.0547945205479452,0.2146118721461187,0.0136986301369863,0.0182648401826484,0.0273972602739726
std,0.32340328374808364,0.20546096336257527,0.21029635010980866,122.04317603428323,55.452424574171246,79.16990197914362,0.438549217051479,0.32088959335173906,0.16361198838946076,2.153643475293759,0.32722397677892157,0.5703420911692586,0.15082196974495424,0.13421434040727756,0.16361198838946076
25quantile,0.6912448096221562,0.8401772451911882,0.8308217751626463,1.0,1.0,1.4142135623730951,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
median,0.8887924621869576,0.9335603985256186,0.9301699653526446,1.8251407699364424,2.0,3.1622776601683795,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
75quantile,0.9424503525428003,0.9674865264107239,0.9636923131594022,5.711787416964771,4.73606797749979,7.174234614174767,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
