,LesionWise_Dice_ET,LesionWise_Dice_TC,LesionWise_Dice_WT,LesionWise_Hausdorff95_ET,LesionWise_Hausdorff95_TC,LesionWise_Hausdorff95_WT,Num_TP_ET,Num_TP_TC,Num_TP_WT,Num_FP_ET,Num_FP_TC,Num_FP_WT,Num_FN_ET,Num_FN_TC,Num_FN_WT
BraTS-GLI-01705-000,0.8572265105137078,0.9230219480543905,0.9527502369972273,2.8284271247461903,3.7416573867739413,2.8284271247461903,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01706-000,0.911228329162691,0.9548880483697303,0.9486649528546168,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01707-000,0.4457774049217002,0.9546028804851343,0.9507192977703124,187.70710678118655,1.7320508075688772,3.3166247903554,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01708-000,0.2718508719598129,0.3047420130824903,0.9605076767689601,250.07868932583327,250.14982991426106,3.7416573867739413,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0
BraTS-GLI-01709-000,0.9317809781309202,0.9609777944724562,0.964657033168015,1.0,1.0,1.4142135623730951,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01710-000,0.927312693267762,0.9640380424014265,0.8860090143542662,1.0,1.0,3.4641016151377544,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01711-000,0.8755895178598281,0.9578283495502533,0.9659160157976266,4.123105625617661,1.4142135623730951,1.4142135623730951,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01712-000,0.8932687576079356,0.9670214108442351,0.44517347033517995,2.8284271247461903,1.4142135623730951,191.15331193145903,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
BraTS-GLI-01713-000,0.9137193226290187,0.8946906965416463,0.9401533356219247,1.4142135623730951,2.0,1.4142135623730951,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01714-000,0.890627646241913,0.9388418258526507,0.9018291307155473,1.4142135623730951,1.7320508075688772,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01715-000,0.30560422951629124,0.394052999778097,0.5220128923683047,249.80473785412437,211.43869881969988,3.0615528128088303,1.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0
BraTS-GLI-01716-000,0.4550485118449314,0.9281089716640041,0.9716417252874745,188.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01717-000,0.3752617712625819,0.4251679058069152,0.9341338275982486,188.0,188.0,2.23606797749979,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
BraTS-GLI-01718-000,0.0,0.9191392059599107,0.928255877315896,374.0,2.8284271247461903,4.123105625617661,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01719-000,0.0,0.8488623049885922,0.8033763243126828,374.0,2.449489742783178,8.54400374531753,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01720-000,1.0,0.6602205918079782,0.9370255833567613,0.0,8.246211251235321,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01721-000,0.2770714598860149,0.7284001834101181,0.9781083953241233,188.5,5.744562646538029,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01722-000,0.17567954220314735,0.7493923274738437,0.9472675339956919,299.4828427124746,8.246211251235321,1.4142135623730951,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01723-000,0.7971963690681374,0.39428618340037763,0.3904895411579516,12.041594578792296,13.490737563232042,190.27871926215101,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
BraTS-GLI-01724-000,0.0,0.8976634991615428,0.9392543496271748,374.0,2.449489742783178,1.7320508075688772,0.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01725-000,0.1029874213836478,0.8741818409851614,0.9732737415073205,327.5,5.0990195135927845,1.4142135623730951,1.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01726-000,0.21057128467100766,0.3105356888719647,0.18426909625146642,281.0,250.07868932583327,285.98292804986534,1.0,1.0,1.0,3.0,2.0,3.0,0.0,0.0,0.0
BraTS-GLI-01727-000,1.0,0.8814146181805653,0.9213891475685375,0.0,5.196152422706632,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01728-000,0.10976370514816947,0.8261374169477267,0.9513674983016779,269.85608705623144,9.273618495495704,1.4142135623730951,2.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01729-000,0.0,0.73070333394709,0.4728550004267443,374.0,11.313708498984761,188.5811388300842,0.0,1.0,1.0,15.0,0.0,1.0,0.0,0.0,0.0
BraTS-GLI-01730-000,0.5680684248039914,0.6344086021505376,0.8668149893120447,3.1622776601683795,3.605551275463989,3.605551275463989,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
